season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,KH Pandya,Krunal Pandya,9,7,15,1,0,128.57,False,False,"{'wickets': 6, 'runs': 184}",15.3,c Mohammad Nabi b Rashid Khan,"<B>sliced</b> in the air and cover gets under it. Full outside off, and he goes for a slog sweep over the leg side. But the ball is turning away and Krunal slices it to the off side. <B>Time out with that wicket</b>",
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,NM Coulter-Nile,Nathan Coulter-Nile,3,3,10,0,0,100.00,False,False,"{'wickets': 7, 'runs': 206}",17.2,c Mohammad Nabi b Holder,"full outside off from around stumps. Coulter-Nile swings leg side, poor timing off the bat, and Nabi at deep midwicket takes an easy one",
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,PP Chawla,Piyush Chawla,0,2,16,0,0,0.00,False,False,"{'wickets': 8, 'runs': 230}",19.1,c Abdul Samad b Holder,"<B>taken at long on</b> as Chawla is out for a duck. Full and wide outside off. Chawla goes for a big shot down the ground. Mistimed, and Samad won't drop them on the boundary line",
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,JJ Bumrah,Jasprit Bumrah,5,2,4,1,0,250.00,False,True,{},,not out,,
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,TA Boult,Trent Boult,0,0,2,0,0,-,False,True,{},,not out,,
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,2,JJ Roy,Jason Roy,34,21,28,6,0,161.90,False,False,"{'wickets': 1, 'runs': 64}",5.2,c KH Pandya b Boult,"bouncer, perfectly directed to imperil the hook. Has to fetch it from over his right shoulder, and he ends up miscuing it down the throat of the fine leg fielder. Mumbai finally have a wicket, with SRH needing just two runs to knock them out",
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,2,Abhishek Sharma,Abhishek Sharma,33,16,38,4,1,206.25,False,False,"{'wickets': 2, 'runs': 79}",6.6,c Coulter-Nile b Neesham,"and the change of angle does the trick. Back of a length, angling into the stumps, and he clears his front leg and takes on the man at deep midwicket. Gets a little too much underneath the ball, and he ends up offering an easy catch to the boundary fielder. This ground has really long square boundaries",
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,2,MK Pandey,Manish Pandey,69,41,76,7,2,168.29,True,True,{},,not out,,
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,2,Mohammad Nabi,Mohammad Nabi,3,4,7,0,0,75.00,False,False,"{'wickets': 3, 'runs': 97}",8.3,c Pollard b Chawla,"got him. The big boundaries strike again. Steps out, and Chawla widens his line outside off. Looks to go over long-on, and ends up offering the fielder a catch. Pollard does well to sprint to his left and catch it in front of his chest",
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,2,Abdul Samad,Abdul Samad,2,3,4,0,0,66.66,False,False,"{'wickets': 4, 'runs': 100}",9.1,c Pollard b Neesham,"holes out. Length ball outside off, and Samad takes on long-on and hits it straight down his throat",
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,2,PK Garg,Priyam Garg,29,21,30,2,1,138.09,False,False,"{'wickets': 5, 'runs': 156}",15.1,c HH Pandya b Bumrah,"slower ball, loses his shape, and that's the end of Garg's innings. Looks to step forward and loft it straight, but ends up playing too early, and hitting it straight up, with his bottom hand coming off the handle. Mid-on moves a few steps back and to his left and judges the high catch very well",
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,2,JO Holder,Jason Holder,1,2,7,0,0,50.00,False,False,"{'wickets': 6, 'runs': 166}",16.1,c Boult b Coulter-Nile,"one of them will have to walk back now. Full, angling into leg stump, looks to clear his front leg and hit it down the ground, but he ends up picking out Boult at long-on",
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,2,Rashid Khan,Rashid Khan,9,5,7,2,0,180.00,False,False,"{'wickets': 7, 'runs': 177}",17.2,c &amp; b Bumrah,"got him, the slower ball does the trick. It's a slower ball fairly wide of off stump, and Rashid reaches out to try and slash it to deep point, but he's so early on the shot that he ends up almost flicking it back to the bowler off the inside half of the bat",
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,2,WP Saha,Wriddhiman Saha,2,5,8,0,0,40.00,False,False,"{'wickets': 8, 'runs': 182}",18.4,c &amp; b Coulter-Nile,"gone, caught on the juggle. Full-toss close to off stump, and he drives it hard, back towards the bowler, and it smacks Coulter-Nile's left wrist and balloons in the air for a far easier second attempt. But the initial impact has hurt Coulter-Nile's wrist",
2021.0,1254088,SRH v MI,SRH,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,SRH,2,S Kaul,Siddarth Kaul,1,3,7,0,0,33.33,False,True,{},,not out,,
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,1,Shubman Gill,Shubman Gill,56,44,79,4,2,127.27,False,False,"{'wickets': 3, 'runs': 133}",15.4,c Jaiswal b Morris,"<strong>leading edge, and taken at cover!</strong> Morris has his first wicket in the UAE in this leg. The ball was too full on off to try and heave that across to the on side, as Gill played from deep in his crease and his front leg near the leg stump. The ball went sailing, as Jaiswal took a few steps to his left to take that",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,1,VR Iyer,Venkatesh Iyer,38,35,53,3,2,108.57,False,False,"{'wickets': 1, 'runs': 79}",10.5, b Tewatia,"<B>Iyer will be so disappointed</b> as he gets bowled trying to play the reverse sweep. Iyer changed his stance to play the reverse. Tewatia bowls stump to stump. He misses the shot, and it hits the pad before crashing into his stump. <B>Partnership broken after 79</b>",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,1,N Rana,Nitish Rana,12,5,7,1,1,240.00,False,False,"{'wickets': 2, 'runs': 92}",11.5,c Livingstone b Phillips,"<B>holes out!</b> So Rana falls after a 5-ball 12. Which isn't too shabby, but KKR would've wanted a bigger cameo. Full outside off. Rana tries to loft it over extra cover but he's toe-ended the shot. Long off gobbles it up",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,1,RA Tripathi,Rahul Tripathi,21,14,31,3,0,150.00,False,False,"{'wickets': 4, 'runs': 145}",17.1, b Sakariya,"<strong>bowled him!</strong> Castles him with that change of pace. Sakariya bowls on a good length on middle, as Tripathi looks to swing that away to the on side after going down on his back knee and making a touch of room. But he is beaten by the lack of pace, and the ball strikes the middle pole",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,1,KD Karthik,Dinesh Karthik,14,11,24,0,1,127.27,False,True,{},,not out,,
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,KKR,1,EJG Morgan,Eoin Morgan,13,11,16,1,1,118.18,True,True,{},,not out,,
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,YBK Jaiswal,Yashasvi Jaiswal,0,3,3,0,0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.3, b Shakib Al Hasan,"<B>bowled him around his legs!</b> Goes for the reverse sweep, Shakib goes full on off. Misses the shot, ball stays low, and his offstump is rattled. Armball does the trick",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,LS Livingstone,Liam Livingstone,6,6,18,1,0,100.00,False,False,"{'wickets': 3, 'runs': 12}",3.2,c Tripathi b Ferguson,"<B>up high! And taken by Tripathi!</b> Short ball, rising delivery. Swivels to pull but too late into the shot. Sliced in the air, and its coming down swiftly, but the fielder runs in from deep backward square leg to take a tumble and catch. <B>12/3</b>",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,SV Samson,Sanju Samson,1,4,5,0,0,25.00,True,False,"{'wickets': 2, 'runs': 1}",1.1,c Morgan b Shivam Mavi,"<B>strikes first ball!</b> And its the wicket of the skipper! Good length ball angling in, and his gentle flick goes straight to Morgan diving to his right at midwicket!",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,S Dube,Shivam Dube,18,20,34,0,1,90.00,False,False,"{'wickets': 6, 'runs': 34}",7.6, b Shivam Mavi,"<B>stumps knocked back again!</b> Ball stays a bit low too. Fullish on middle and leg. Dube is slow to get low and flick. Misses the shot. Hits the front leg, and then crashes into the wickets.",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,Anuj Rawat,Anuj Rawat,0,1,4,0,0,0.00,False,False,"{'wickets': 4, 'runs': 13}",3.4,lbw b Ferguson,"<B>trapped lbw? Of course!</b> Full on off and angling in from around off stump. Tries to flick it leg side but doesn't connect. <B>Finger raised</b> and Rawat reviews, but this looks plumb. The left-hander has to go back for a first-ball duck. Ball-tracking is a mere formality: this is crashing into middle stump.",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,GD Phillips,Glenn Phillips,8,12,18,0,1,66.66,False,False,"{'wickets': 5, 'runs': 33}",7.3, b Shivam Mavi,"<B>top of off!</b> Fullish ball on off. Phillips tries to stay on the back foot to punch straight. The ball zips through instead of jagging in. Past the outside edge, and the zing bails have been lit. <B>Time out.</b>",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,R Tewatia,Rahul Tewatia,44,36,42,5,2,122.22,False,False,"{'wickets': 10, 'runs': 85}",16.1, b Shivam Mavi,"<strong>bottom edge on to the stumps, and gone!</strong> This is the lowest total by Royals this IPL. Tewatia goes for the slash to this full ball wide of off, and gets it off the bottom edge and on the bounce to the stumps. Mavi bowls one with a change of pace, and finishes with his best IPL figures",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,CH Morris,Chris Morris,0,2,4,0,0,0.00,False,False,"{'wickets': 7, 'runs': 35}",8.6,lbw b Varun,"<strong>the finger goes up even before Varun has finished appealing, and Royals lose their seventh!</strong> That was too full on middle to try and sweep after going down on his back knee, repeating the shot from previous ball. Knight Riders riding on well here",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,JD Unadkat,Jaydev Unadkat,6,5,11,1,0,120.00,False,False,"{'wickets': 8, 'runs': 62}",11.2,c Shakib Al Hasan b Ferguson,"<strong>goes slogging, and finds deep point!</strong> Fullish ball on off, as he looks to slice that over the off side, but the ball takes off from the bottom of the bat to go ballooning to Shakib in the deep",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,C Sakariya,Chetan Sakariya,1,5,20,0,0,20.00,False,False,"{'wickets': 9, 'runs': 85}",15.3,run out (Shakib Al Hasan/&dagger;Karthik),"<strong>Sakariya is run-out at the keeper's end!</strong> The throw was very accurate and very close to the stumps, where Karthik's gloves took off the bails hurriedly. There was a mix-up among the batters after Tewatia went for the slog-sweep to this full ball on middle, but got a top edge toward fine leg. Sakariya thought there was two - and even Tewatia took a step forward for it - but was sent back and eventually fell short",
2021.0,1254106,KKR v RR,KKR,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,Mustafizur Rahman,Mustafizur Rahman,0,3,4,0,0,0.00,False,True,{},,not out,,
2021.0,1254094,CSK v PBKS,CSK,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,RD Gaikwad,Ruturaj Gaikwad,12,14,19,1,0,85.71,False,False,"{'wickets': 1, 'runs': 18}",3.5,c Shahrukh Khan b Arshdeep Singh,"<strong>bowls short of a length, and Gaikwad pulls right to midwicket!</strong> The ball seemed to have rushed to him after pitching short on middle, but there was good bounce too. He almost sliced the bat to pull, and got a top edge, with Shahrukh taking a step to his right to complete the catch",
2021.0,1254094,CSK v PBKS,CSK,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,F du Plessis,Faf du Plessis,76,55,102,8,2,138.18,False,False,"{'wickets': 6, 'runs': 128}",19.3,c &dagger;Rahul b Mohammed Shami,<B>excellent innings comes to a close</b> as the pull is top-edged in the air. Rahul gets under it with the gloves on as Shami goes slow and short,
2021.0,1254094,CSK v PBKS,CSK,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,MM Ali,Moeen Ali,0,6,13,0,0,0.00,False,False,"{'wickets': 2, 'runs': 29}",5.4,c &dagger;Rahul b Arshdeep Singh,"<strong>outside edge, and tickled behind to Rahul!</strong> Moeen had faced five dots in a row, and looked to guide this good length ball just outside off down to third man with his bat face slightly open. Still no good score for Moeen in the UAE, as he plays without much foot movement",
2021.0,1254094,CSK v PBKS,CSK,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,RV Uthappa,Robin Uthappa,2,6,7,0,0,33.33,False,False,"{'wickets': 3, 'runs': 32}",6.5,c Harpreet Brar b Jordan,"<strong>Uthappa goes to pull this short ball, and Brar takes a very good catch at deep square leg!</strong> Short delivery outside off, and he pulls from almost middle, with his front leg in the air. Brar in the deep has to go low to his left to complete the take, as Uthappa gets height without any distance, the ball having come off the higher part of his bat",
2021.0,1254094,CSK v PBKS,CSK,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,AT Rayudu,Ambati Rayudu,4,5,9,0,0,80.00,False,False,"{'wickets': 4, 'runs': 42}",8.3,c Arshdeep Singh b Jordan,"<strong>nabbed at deep point!</strong> Arshdeep at the boundary was running to his left, and completed the take to his left after Rayudu made room to this short delivery on middle and off, and looked to flash at that. The ball instead took off from near the top edge - perhaps an indication that there is still life in the pitch - and landed well into the hands of Arshdeep",
2021.0,1254094,CSK v PBKS,CSK,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,MS Dhoni,MS Dhoni,12,15,15,2,0,80.00,True,False,"{'wickets': 5, 'runs': 61}",11.6, b Ravi Bishnoi,"<B>googled!</b> Bishnoi brings out the big wrong'un for the last ball of the over after delivering legbreaks to Dhoni for most of the over. Full outside off, turning in, and Dhoni drives away from his body. Inside edge, and it rolls back onto the stumps.",
2021.0,1254094,CSK v PBKS,CSK,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,RA Jadeja,Ravindra Jadeja,15,17,44,1,0,88.23,False,True,{},,not out,,
2021.0,1254094,CSK v PBKS,CSK,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,DJ Bravo,Dwayne Bravo,4,2,3,1,0,200.00,False,True,{},,not out,,
2021.0,1254094,CSK v PBKS,CSK,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,PBKS,2,KL Rahul,KL Rahul,98,42,70,7,8,233.33,True,True,{},,not out,,
2021.0,1254094,CSK v PBKS,CSK,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,PBKS,2,MA Agarwal,Mayank Agarwal,12,12,26,2,0,100.00,False,False,"{'wickets': 1, 'runs': 46}",4.3,lbw b Thakur,"<strong>strikes him on the front pad, and he is given leg before!</strong> And Mayank doesn't decide to review after much thought. Good length ball on middle and leg, and Mayank is almost across while trying to flick to the on side. <b>Replays show the ball was missing leg</B>",
